Commande n°;Total payé réel;Total transport;Nom du transporteur;Pays de livraison;Ville de facturation;Code pays de livraison
5519;97.270000;5.260000;Mondial Relay;8;CHANCELADE;FR
5519;97.270000;5.260000;Mondial Relay;8;CHANCELADE;FR
5519;97.270000;5.260000;Mondial Relay;8;CHANCELADE;FR
5520;169.610000;6.590000;Mondial Relay;8;Groix;FR
5520;169.610000;6.590000;Mondial Relay;8;Groix;FR
5521;98.390000;10.880000;Colissimo;8;Brestot;FR
5521;98.390000;10.880000;Colissimo;8;Brestot;FR
5522;80.960000;4.940000;Mondial Relay;3;Watermael-Boitsfort;BE
5522;80.960000;4.940000;Mondial Relay;3;Watermael-Boitsfort;BE
5523;188.580000;6.590000;Mondial Relay;8;Montenach;FR
5523;188.580000;6.590000;Mondial Relay;8;Montenach;FR
5523;188.580000;6.590000;Mondial Relay;8;Montenach;FR
5524;98.390000;10.880000;Colissimo;8;st loup cammas;FR
5524;98.390000;10.880000;Colissimo;8;st loup cammas;FR
5525;152.870000;21.600000;Colissimo  Dom-Tom / International;6;MALAGA;ES
5525;152.870000;21.600000;Colissimo  Dom-Tom / International;6;MALAGA;ES
5526;98.390000;10.880000;Colissimo;8;Lentilly;FR
5526;98.390000;10.880000;Colissimo;8;Lentilly;FR
5527;63.440000;4.940000;Mondial Relay;3;Haasrode;BE
5527;63.440000;4.940000;Mondial Relay;3;Haasrode;BE
5527;63.440000;4.940000;Mondial Relay;3;Haasrode;BE
5528;308.300000;0.000000;Chronopost International;36;BUCURESTI;RO
5528;308.300000;0.000000;Chronopost International;36;BUCURESTI;RO
5529;43.780000;4.780000;Mondial Relay;8;PARIS;FR
5529;43.780000;4.780000;Mondial Relay;8;PARIS;FR
5530;48.020000;9.020000;Colissimo;8;Cevins;FR
5530;48.020000;9.020000;Colissimo;8;Cevins;FR
5531;153.020000;12.720000;Colissimo;8;JOUQUES;FR
5531;153.020000;12.720000;Colissimo;8;JOUQUES;FR
5532;100.300000;4.780000;Mondial Relay;8;Athis Mons;FR
5532;100.300000;4.780000;Mondial Relay;8;Athis Mons;FR
5532;100.300000;4.780000;Mondial Relay;8;Athis Mons;FR
5533;28.520000;9.020000;Colissimo;8;BRIVE;FR
5534;51.530000;9.020000;Colissimo;8;Allauch;FR
5534;51.530000;9.020000;Colissimo;8;Allauch;FR
5535;88.390000;5.260000;Mondial Relay;8;Torcy;FR
5535;88.390000;5.260000;Mondial Relay;8;Torcy;FR
5536;92.770000;5.260000;Mondial Relay;8;La ricamarie;FR
5536;92.770000;5.260000;Mondial Relay;8;La ricamarie;FR
5537;42.790000;4.780000;Mondial Relay;8;Evergnicourt ;FR
5537;42.790000;4.780000;Mondial Relay;8;Evergnicourt ;FR
5538;51.530000;9.020000;Colissimo;8;Pleneuf val andre;FR
5538;51.530000;9.020000;Colissimo;8;Pleneuf val andre;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5539;162.550000;12.720000;Colissimo;8;Linas;FR
5540;92.770000;5.260000;Mondial Relay;8;HON-HERGIES;FR
5540;92.770000;5.260000;Mondial Relay;8;HON-HERGIES;FR
5541;167.190000;6.590000;Mondial Relay;8;Gleizé;FR
5541;167.190000;6.590000;Mondial Relay;8;Gleizé;FR
5542;42.790000;4.780000;Mondial Relay;8;CHANTONNAY;FR
5542;42.790000;4.780000;Mondial Relay;8;CHANTONNAY;FR
5543;47.030000;9.020000;Colissimo;8;Les Pennes-Mirabeau;FR
5543;47.030000;9.020000;Colissimo;8;Les Pennes-Mirabeau;FR
5544;110.580000;5.260000;Mondial Relay;8;Saint jean le blanc;FR
5544;110.580000;5.260000;Mondial Relay;8;Saint jean le blanc;FR
5544;110.580000;5.260000;Mondial Relay;8;Saint jean le blanc;FR
