Commande n°;Total payé réel;Total transport;Nom du transporteur;Pays de livraison;Ville de facturation;Code pays de livraison
5386;85.240000;22.000000;Colissimo Dom-Tom / International;176;Le Port;RE
5387;224.400000;0.000000;Colissimo;8;Besançon;FR
5387;224.400000;0.000000;Colissimo;8;Besançon;FR
5387;224.400000;0.000000;Colissimo;8;Besançon;FR
5388;263.200000;0.000000;Chronopost;3;Kortrijk;BE
5388;263.200000;0.000000;Chronopost;3;Kortrijk;BE
5389;53.530000;4.780000;Mondial Relay;8;honfleur;FR
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5390;180.840000;17.340000;TNT Express;3;BRAINE-LE-CHATEAU;BE
5391;76.980000;4.780000;Mondial Relay;8;HALLES;FR
5391;76.980000;4.780000;Mondial Relay;8;HALLES;FR
5391;76.980000;4.780000;Mondial Relay;8;HALLES;FR
5392;99.270000;26.500000;Colissimo Dom-Tom / International;176;Le tampon;RE
5392;99.270000;26.500000;Colissimo Dom-Tom / International;176;Le tampon;RE
5393;64.780000;4.780000;Mondial Relay;8;HALLES;FR
5393;64.780000;4.780000;Mondial Relay;8;HALLES;FR
5393;64.780000;4.780000;Mondial Relay;8;HALLES;FR
5394;114.640000;27.140000;Chronopost;3;Ophain;BE
5394;114.640000;27.140000;Chronopost;3;Ophain;BE
5395;203.510000;6.590000;Mondial Relay;8;Bierne;FR
5395;203.510000;6.590000;Mondial Relay;8;Bierne;FR
5395;203.510000;6.590000;Mondial Relay;8;Bierne;FR
5396;62.280000;4.780000;Mondial Relay;8;SAVIGNAC LES EGLISES;FR
5396;62.280000;4.780000;Mondial Relay;8;SAVIGNAC LES EGLISES;FR
5396;62.280000;4.780000;Mondial Relay;8;SAVIGNAC LES EGLISES;FR
5397;52.400000;14.400000;Colissimo Dom-Tom / International;1;Brand-Erbisdorf;DE
5397;52.400000;14.400000;Colissimo Dom-Tom / International;1;Brand-Erbisdorf;DE
5398;89.780000;4.780000;Mondial Relay;8;MONTLHERY;FR
5398;89.780000;4.780000;Mondial Relay;8;MONTLHERY;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5399;170.080000;5.260000;Mondial Relay;8;MACHECOUL - SAINT MEME;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5400;92.760000;5.260000;Mondial Relay;8;Mirefleurs;FR
5401;187.700000;12.700000;Colissimo;8;BRUMATH;FR
5401;187.700000;12.700000;Colissimo;8;BRUMATH;FR
5401;187.700000;12.700000;Colissimo;8;BRUMATH;FR
5402;28.500000;9.000000;Colissimo;8;clermont-ferrand;FR
5403;189.880000;14.880000;Chronopost;8;Montfort-le-Gesnois;FR
5403;189.880000;14.880000;Chronopost;8;Montfort-le-Gesnois;FR
5403;189.880000;14.880000;Chronopost;8;Montfort-le-Gesnois;FR
5404;199.800000;14.880000;Chronopost;8;Cuve;FR
5404;199.800000;14.880000;Chronopost;8;Cuve;FR
5405;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5405;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5406;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5406;85.900000;9.900000;Colissimo;8;Strasbourg ;FR
5407;56.020000;9.000000;Colissimo;8;FORSTHEIM;FR
5407;56.020000;9.000000;Colissimo;8;FORSTHEIM;FR
5407;56.020000;9.000000;Colissimo;8;FORSTHEIM;FR
5408;32.540000;5.260000;Mondial Relay;8;orthez;FR
5409;90.040000;22.000000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5409;90.040000;22.000000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5409;90.040000;22.000000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5410;210.300000;0.000000;Chronopost;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5411;148.120000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5412;172.420000;26.500000;Colissimo Dom-Tom / International;176;Plaine des cafres ;RE
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5413;191.730000;26.500000;Colissimo Dom-Tom / International;141;SAINT JOSEPH;MQ
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5414;121.960000;10.850000;Colissimo;8;Rannee;FR
5415;132.650000;6.590000;Mondial Relay;8;Antibes;FR
5415;132.650000;6.590000;Mondial Relay;8;Antibes;FR
5416;63.280000;4.780000;Mondial Relay;8;SÉRIGNAN;FR
5416;63.280000;4.780000;Mondial Relay;8;SÉRIGNAN;FR
5416;63.280000;4.780000;Mondial Relay;8;SÉRIGNAN;FR
5417;156.220000;26.500000;Colissimo Dom-Tom / International;176;Saint -Pierre;RE
5417;156.220000;26.500000;Colissimo Dom-Tom / International;176;Saint -Pierre;RE
5417;156.220000;26.500000;Colissimo Dom-Tom / International;176;Saint -Pierre;RE
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5418;84.220000;5.260000;Mondial Relay;8;Cannes ;FR
5419;42.780000;4.780000;Mondial Relay;8;Saint Jean le blanc;FR
5419;42.780000;4.780000;Mondial Relay;8;Saint Jean le blanc;FR
5420;0.000000;11.620000;Colissimo;8;orange;FR
5421;131.970000;10.850000;Colissimo;8;ASSAS;FR
5421;131.970000;10.850000;Colissimo;8;ASSAS;FR
5422;42.580000;4.780000;Mondial Relay;8;orthez;FR
5422;42.580000;4.780000;Mondial Relay;8;orthez;FR
5423;88.380000;5.260000;Mondial Relay;8;Rannee;FR
5423;88.380000;5.260000;Mondial Relay;8;Rannee;FR
5424;42.780000;4.780000;Mondial Relay;8;Antibes;FR
5424;42.780000;4.780000;Mondial Relay;8;Antibes;FR
5425;169.590000;6.590000;Mondial Relay;8;VALFLAUNES;FR
5425;169.590000;6.590000;Mondial Relay;8;VALFLAUNES;FR
5426;40.760000;17.360000;TNT Express;3;Bruxelles;BE
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5427;70.330000;4.780000;Mondial Relay;8;Chalvignac;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5428;134.920000;5.260000;Mondial Relay;8;HEM;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5429;145.450000;11.520000;Colissimo Dom-Tom / International;8;ROISSY EN FRANCE;FR
5430;187.700000;12.700000;Colissimo;8;Clamart ;FR
5430;187.700000;12.700000;Colissimo;8;Clamart ;FR
5430;187.700000;12.700000;Colissimo;8;Clamart ;FR
5431;501.480000;0.000000;Colissimo;8;PLAUDREN;FR
5431;501.480000;0.000000;Colissimo;8;PLAUDREN;FR
5431;501.480000;0.000000;Colissimo;8;PLAUDREN;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5432;315.200000;0.000000;Mondial Relay;8;Hésingue;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5433;0.000000;0.000000;Chronopost International;8;MARSEILLE;FR
5434;92.760000;5.260000;Mondial Relay;8;JOUE-LES-TOURS;FR
5434;92.760000;5.260000;Mondial Relay;8;JOUE-LES-TOURS;FR
5435;80.400000;12.000000;Chronopost International;8;BOLBEC;FR
5435;80.400000;12.000000;Chronopost International;8;BOLBEC;FR
5435;80.400000;12.000000;Chronopost International;8;BOLBEC;FR
5436;80.780000;4.780000;Mondial Relay;8;la remuèe;FR
5436;80.780000;4.780000;Mondial Relay;8;la remuèe;FR
5436;80.780000;4.780000;Mondial Relay;8;la remuèe;FR
5437;80.780000;4.780000;Mondial Relay;8;Racquighem;FR
5437;80.780000;4.780000;Mondial Relay;8;Racquighem;FR
5437;80.780000;4.780000;Mondial Relay;8;Racquighem;FR
5438;210.100000;21.600000;Colissimo  Dom-Tom / International;3;Triviéres Belgique;BE
5438;210.100000;21.600000;Colissimo  Dom-Tom / International;3;Triviéres Belgique;BE
5438;210.100000;21.600000;Colissimo  Dom-Tom / International;3;Triviéres Belgique;BE
5439;161.440000;6.590000;Mondial Relay;8;SAINT REMY;FR
5439;161.440000;6.590000;Mondial Relay;8;SAINT REMY;FR
5440;92.760000;5.260000;Mondial Relay;8;Mouvaux;FR
5440;92.760000;5.260000;Mondial Relay;8;Mouvaux;FR
5441;276.640000;0.000000;Chronopost;8;MARSEILLE;FR
5441;276.640000;0.000000;Chronopost;8;MARSEILLE;FR
5441;276.640000;0.000000;Chronopost;8;MARSEILLE;FR
5442;231.100000;12.700000;Colissimo;8;NEVERS;FR
5442;231.100000;12.700000;Colissimo;8;NEVERS;FR
5443;110.970000;22.000000;Colissimo  Dom-Tom / International;141;SAINT-ESPRIT;MQ
5443;110.970000;22.000000;Colissimo  Dom-Tom / International;141;SAINT-ESPRIT;MQ
5444;82.470000;7.440000;Mondial Relay;6;Alcantarilla;ES
5444;82.470000;7.440000;Mondial Relay;6;Alcantarilla;ES
5444;82.470000;7.440000;Mondial Relay;6;Alcantarilla;ES
5445;81.260000;4.780000;Mondial Relay;8;VERON;FR
5445;81.260000;4.780000;Mondial Relay;8;VERON;FR
5445;81.260000;4.780000;Mondial Relay;8;VERON;FR
